order_number,Advertisement Order Number,order_type,asset_type,fiat_type,total_price,price,quantity,Exchange rate,maker_fee,taker_fee,payment_method,Counterparty,status,Origin,match_time_utc,Match_time_local,hour_local,YearMonthStr,Year,weekday_local,date_local,Quantity_num,MakerFee_num,TakerFee_num,Price_num,TotalPrice_num,TotalPrice_USD_equivalent,TotalFee,time_diff_minutes,new_session,session_id
20370505621925367808,11369877738924466176,Sell,USDT,UYU,4000.0,42.0,95.23,,0.07,,,,Cancelled,MAKE_TAKE,2022-06-15 21:43:48,2022-06-15T18:43:48.000000-0300,18,2022-06,2022,3,2022-06-15T00:00:00.000,95.23,0.07,,42.0,4000.0,95.23809523809524,0.07,61.38333333333333,true,74
20370515009257787392,11369877738924466176,Sell,USDT,UYU,6500.0,42.0,154.76,,0.12,,,,Cancelled,MAKE_TAKE,2022-06-15 22:21:06,2022-06-15T19:21:06.000000-0300,19,2022-06,2022,3,2022-06-15T00:00:00.000,154.76,0.12,,42.0,6500.0,154.76190476190476,0.12,37.3,true,75
20370518045091987456,11369877738924466176,Sell,USDT,UYU,9000.0,42.0,214.28,,0.17,,,,Cancelled,MAKE_TAKE,2022-06-15 22:33:10,2022-06-15T19:33:10.000000-0300,19,2022-06,2022,3,2022-06-15T00:00:00.000,214.28,0.17,,42.0,9000.0,214.28571428571428,0.17,12.066666666666666,false,75
20370521879271116800,11369877738924466176,Sell,USDT,UYU,1000.0,42.0,23.8,,0.01,,,,Cancelled,MAKE_TAKE,2022-06-15 22:48:24,2022-06-15T19:48:24.000000-0300,19,2022-06,2022,3,2022-06-15T00:00:00.000,23.8,0.01,,42.0,1000.0,23.80952380952381,0.01,15.233333333333333,false,75
20370789390626779136,11369877738924466176,Sell,USDT,UYU,3000.0,42.0,71.42,,0.05,,,,Cancelled,MAKE_TAKE,2022-06-16 16:31:24,2022-06-16T13:31:24.000000-0300,13,2022-06,2022,4,2022-06-16T00:00:00.000,71.42,0.05,,42.0,3000.0,71.42857142857143,0.05,1063.0,true,76
20371135854627438592,11370830267700109312,Buy,USDT,UYU,7269.08,39.94,182,,0.14,,RedPagos,,Cancelled,MAKE_TAKE,2022-06-17 15:28:07,2022-06-17T12:28:07.000000-0300,12,2022-06,2022,5,2022-06-17T00:00:00.000,182.0,0.14,,39.94,7269.08,182.0,0.14,1376.7166666666667,true,77
20371327491568934912,11369877738924466176,Sell,USDT,UYU,18599.16,41.89,444,,0.35,,,,Cancelled,MAKE_TAKE,2022-06-18 4:09:37,2022-06-18T01:09:37.000000-0300,1,2022-06,2022,6,2022-06-18T00:00:00.000,444.0,0.35,,41.89,18599.16,444.0,0.35,761.5,true,78
20371329314868596736,11369877738924466176,Sell,USDT,UYU,2529.0,41.89,60.37,,0.04,,OcaBlue,,Cancelled,MAKE_TAKE,2022-06-18 4:16:51,2022-06-18T01:16:51.000000-0300,1,2022-06,2022,6,2022-06-18T00:00:00.000,60.37,0.04,,41.89,2529.0,60.37240391501552,0.04,7.233333333333333,false,78
20371334455061090304,11369877738924466176,Sell,USDT,UYU,16085.76,41.89,384,,0.3,,,,Cancelled,MAKE_TAKE,2022-06-18 4:37:17,2022-06-18T01:37:17.000000-0300,1,2022-06,2022,6,2022-06-18T00:00:00.000,384.0,0.3,,41.89,16085.76,384.0,0.3,20.433333333333334,false,78
20371536189458358272,11369877738924466176,Sell,USDT,UYU,4288.46,42.46,101,,0.08,,,,Cancelled,MAKE_TAKE,2022-06-18 17:58:54,2022-06-18T14:58:54.000000-0300,14,2022-06,2022,6,2022-06-18T00:00:00.000,101.0,0.08,,42.46,4288.46,101.0,0.08,801.6166666666667,true,79
20371688366828064768,11369877738924466176,Sell,USDT,UYU,600.0,45.0,13.33,,0.01,,,,Cancelled,MAKE_TAKE,2022-06-19 4:03:36,2022-06-19T01:03:36.000000-0300,1,2022-06,2022,7,2022-06-19T00:00:00.000,13.33,0.01,,45.0,600.0,13.333333333333334,0.01,604.7,true,80
20372238734012137472,11369877738924466176,Sell,USDT,UYU,21315.0,42.63,500,,0.4,,,,Cancelled,MAKE_TAKE,2022-06-20 16:30:34,2022-06-20T13:30:34.000000-0300,13,2022-06,2022,1,2022-06-20T00:00:00.000,500.0,0.4,,42.63,21315.0,499.99999999999994,0.4,2186.9666666666667,true,81
20372307920394747904,11369877738924466176,Sell,USDT,UYU,2000.0,42.0,47.61,,0.03,,,,Cancelled,MAKE_TAKE,2022-06-20 21:05:29,2022-06-20T18:05:29.000000-0300,18,2022-06,2022,1,2022-06-20T00:00:00.000,47.61,0.03,,42.0,2000.0,47.61904761904762,0.03,274.9166666666667,true,82
20372680045362069504,11369877738924466176,Sell,USDT,UYU,23100.0,42.0,550,,0.44,,,,Cancelled,MAKE_TAKE,2022-06-21 21:44:11,2022-06-21T18:44:11.000000-0300,18,2022-06,2022,2,2022-06-21T00:00:00.000,550.0,0.44,,42.0,23100.0,550.0,0.44,1478.7,true,83
20372967553989844992,11369877738924466176,Sell,USDT,UYU,4000.0,42.18,94.83,,0.07,,,,Cancelled,MAKE_TAKE,2022-06-22 16:46:38,2022-06-22T13:46:38.000000-0300,13,2022-06,2022,3,2022-06-22T00:00:00.000,94.83,0.07,,42.18,4000.0,94.8316737790422,0.07,1142.45,true,84
20372974905901154304,11369877738924466176,Sell,USDT,UYU,6000.0,42.18,142.24,,0.11,,,,Cancelled,MAKE_TAKE,2022-06-22 17:15:51,2022-06-22T14:15:51.000000-0300,14,2022-06,2022,3,2022-06-22T00:00:00.000,142.24,0.11,,42.18,6000.0,142.2475106685633,0.11,29.216666666666665,false,84
20373006768664649728,11369877738924466176,Sell,USDT,UYU,1600.0,42.0,38.09,,0.03,,,,Cancelled,MAKE_TAKE,2022-06-22 19:22:28,2022-06-22T16:22:28.000000-0300,16,2022-06,2022,3,2022-06-22T00:00:00.000,38.09,0.03,,42.0,1600.0,38.095238095238095,0.03,126.61666666666666,true,85
20373010390629646336,11369877738924466176,Sell,USDT,UYU,3864.0,42.0,92,,0.07,,,,Cancelled,MAKE_TAKE,2022-06-22 19:36:51,2022-06-22T16:36:51.000000-0300,16,2022-06,2022,3,2022-06-22T00:00:00.000,92.0,0.07,,42.0,3864.0,92.0,0.07,14.383333333333333,false,85
20374448558958481408,11374277714037874688,Sell,USDT,UYU,2203.71,43.21,51,,0.04,,,,Cancelled,MAKE_TAKE,2022-06-26 18:51:37,2022-06-26T15:51:37.000000-0300,15,2022-06,2022,7,2022-06-26T00:00:00.000,51.0,0.04,,43.21,2203.71,51.0,0.04,5714.766666666666,true,86
20374803393603321856,11374277714037874688,Sell,USDT,UYU,61791.9,42.15,1466,,1.17,,,,Cancelled,MAKE_TAKE,2022-06-27 18:21:36,2022-06-27T15:21:36.000000-0300,15,2022-06,2022,1,2022-06-27T00:00:00.000,1466.0,1.17,,42.15,61791.9,1466.0,1.17,1409.9833333333333,true,87
20374807045898526720,11374277714037874688,Sell,USDT,UYU,8200.0,42.15,194.54,,0.15,,RedPagos,,Cancelled,MAKE_TAKE,2022-06-27 18:36:07,2022-06-27T15:36:07.000000-0300,15,2022-06,2022,1,2022-06-27T00:00:00.000,194.54,0.15,,42.15,8200.0,194.54329774614473,0.15,14.516666666666667,false,87
20374876813427822592,11374277714037874688,Sell,USDT,UYU,1000.0,42.1,23.75,,0.01,,,,Cancelled,MAKE_TAKE,2022-06-27 23:13:21,2022-06-27T20:13:21.000000-0300,20,2022-06,2022,1,2022-06-27T00:00:00.000,23.75,0.01,,42.1,1000.0,23.752969121140143,0.01,277.23333333333335,true,88
20376026510362374144,11374277714037874688,Sell,USDT,UYU,38000.0,42.0,904.76,,0.72,,,,Cancelled,MAKE_TAKE,2022-07-01 3:21:50,2022-07-01T00:21:50.000000-0300,0,2022-07,2022,5,2022-07-01T00:00:00.000,904.76,0.72,,42.0,38000.0,904.7619047619048,0.72,4568.483333333334,true,89
20376095493219639296,11375546279713050624,Buy,USDT,UYU,507.0,39.0,13,,0.01,,RedPagos,,Cancelled,MAKE_TAKE,2022-07-01 7:55:57,2022-07-01T04:55:57.000000-0300,4,2022-07,2022,5,2022-07-01T00:00:00.000,13.0,0.01,,39.0,507.0,13.0,0.01,274.1166666666667,true,90
20376254581938847744,11375461472583143424,Buy,USDT,UYU,1560.39,39.0,40.01,,0.03,,OcaBlue,,Cancelled,MAKE_TAKE,2022-07-01 18:28:07,2022-07-01T15:28:07.000000-0300,15,2022-07,2022,5,2022-07-01T00:00:00.000,40.01,0.03,,39.0,1560.39,40.010000000000005,0.03,632.1666666666666,true,91
20376326735225438208,11374277714037874688,Sell,USDT,UYU,72100.0,42.2,1708.53,,1.36,,,,Cancelled,MAKE_TAKE,2022-07-01 23:14:49,2022-07-01T20:14:49.000000-0300,20,2022-07,2022,5,2022-07-01T00:00:00.000,1708.53,1.36,,42.2,72100.0,1708.5308056872036,1.36,286.7,true,92
20376352609524752384,11374277714037874688,Sell,USDT,UYU,36115.0,42.2,855.8,,0.68,,,,Cancelled,MAKE_TAKE,2022-07-02 0:57:38,2022-07-01T21:57:38.000000-0300,21,2022-07,2022,5,2022-07-01T00:00:00.000,855.8,0.68,,42.2,36115.0,855.8056872037914,0.68,102.81666666666666,true,93
20376633254769532928,11376579566870753280,Sell,USDT,UYU,42075.85,41.95,1003,,0.8,,,,Cancelled,MAKE_TAKE,2022-07-02 19:32:49,2022-07-02T16:32:49.000000-0300,16,2022-07,2022,6,2022-07-02T00:00:00.000,1003.0,0.8,,41.95,42075.85,1002.9999999999999,0.8,1115.1833333333334,true,94
20377299823611879424,11375546279713050624,Buy,USDT,UYU,14334.4,40.0,358.36,,0.28,,RedPagos,,Cancelled,MAKE_TAKE,2022-07-04 15:41:32,2022-07-04T12:41:32.000000-0300,12,2022-07,2022,1,2022-07-04T00:00:00.000,358.36,0.28,,40.0,14334.4,358.36,0.28,2648.7166666666667,true,95
20377413834625945600,11377385733963354112,Sell,USDT,UYU,26950.0,43.4,620.96,,0.49,,,,Cancelled,MAKE_TAKE,2022-07-04 23:14:34,2022-07-04T20:14:34.000000-0300,20,2022-07,2022,1,2022-07-04T00:00:00.000,620.96,0.49,,43.4,26950.0,620.9677419354839,0.49,453.03333333333336,true,96
20377775154327052288,11377738425748275200,Sell,USDT,UYU,20000.0,43.0,465.11,,0.37,,,,Cancelled,MAKE_TAKE,2022-07-05 23:10:19,2022-07-05T20:10:19.000000-0300,20,2022-07,2022,2,2022-07-05T00:00:00.000,465.11,0.37,,43.0,20000.0,465.1162790697674,0.37,1435.75,true,97
20385037054126260224,11385011029238452224,Sell,USDT,USD,5921.96,1.1,5383.6,,15.07,,,,Cancelled,MAKE_TAKE,2022-07-26 0:06:31,2022-07-25T21:06:31.000000-0300,21,2022-07,2022,1,2022-07-25T00:00:00.000,5383.6,15.07,,1.1,5921.96,5921.96,15.07,28856.2,true,98
20386078157096656896,11385847087363284992,Sell,USDT,USD,500.0,1.05,476.19,,1.33,,,,Cancelled,MAKE_TAKE,2022-07-28 21:03:29,2022-07-28T18:03:29.000000-0300,18,2022-07,2022,4,2022-07-28T00:00:00.000,476.19,1.33,,1.05,500.0,500.0,1.33,4136.966666666666,true,99
20386366295521775616,11386268031648354304,Sell,USDT,UYU,22153.02,43.05,514.58,,0.41,,,,Cancelled,MAKE_TAKE,2022-07-29 16:08:27,2022-07-29T13:08:27.000000-0300,13,2022-07,2022,5,2022-07-29T00:00:00.000,514.58,0.41,,43.05,22153.02,514.5881533101045,0.41,1144.9666666666667,true,100
20386382706724139008,11386350734109847552,Sell,USDT,USD,500.0,1.048,477.09,,1.33,,,,Cancelled,MAKE_TAKE,2022-07-29 17:13:40,2022-07-29T14:13:40.000000-0300,14,2022-07,2022,5,2022-07-29T00:00:00.000,477.09,1.33,,1.048,500.0,500.0,1.33,65.21666666666667,true,101
20386386444773007360,11386350734109847552,Sell,USDT,USD,510.0,1.048,486.64,,1.36,,,,Cancelled,MAKE_TAKE,2022-07-29 17:28:31,2022-07-29T14:28:31.000000-0300,14,2022-07,2022,5,2022-07-29T00:00:00.000,486.64,1.36,,1.048,510.0,510.0,1.36,14.85,false,101
20387832970667024384,11387665887661199360,Sell,USDT,USD,500.0,1.049,476.64,,1.33,,,,Cancelled,MAKE_TAKE,2022-08-02 17:16:30,2022-08-02T14:16:30.000000-0300,14,2022-08,2022,2,2022-08-02T00:00:00.000,476.64,1.33,,1.049,500.0,500.0,1.33,5747.983333333334,true,102
20388129499696865280,11387665887661199360,Sell,USDT,USD,100.0,1.038,96.33,,0.26,,,,Cancelled,MAKE_TAKE,2022-08-03 12:54:48,2022-08-03T09:54:48.000000-0300,9,2022-08,2022,3,2022-08-03T00:00:00.000,96.33,0.26,,1.038,100.0,100.0,0.26,1178.3,true,103
20388160816069365760,11387665887661199360,Sell,USDT,USD,3300.0,1.038,3179.19,,8.9,,,,Cancelled,MAKE_TAKE,2022-08-03 14:59:14,2022-08-03T11:59:14.000000-0300,11,2022-08,2022,3,2022-08-03T00:00:00.000,3179.19,8.9,,1.038,3300.0,3300.0,8.9,124.43333333333334,true,104
20388172078527496192,11387665887661199360,Sell,USDT,USD,500.0,1.038,481.69,,1.34,,,,Cancelled,MAKE_TAKE,2022-08-03 15:44:00,2022-08-03T12:44:00.000000-0300,12,2022-08,2022,3,2022-08-03T00:00:00.000,481.69,1.34,,1.038,500.0,500.0,1.34,44.766666666666666,true,105
20388524364526424064,11388501812903002112,Sell,BUSD,USD,1055.21,1.055,100.019.944.156,,280.055.843,,,,Cancelled,MAKE_TAKE,2022-08-04 15:03:51,2022-08-04T12:03:51.000000-0300,12,2022-08,2022,4,2022-08-04T00:00:00.000,100019944.156,280055.843,,1.055,1055.21,1055.21,280055.843,1399.85,true,106
20388570491322634240,11388529564073418752,Buy,USDT,UYU,17813.27,41.0,434.47,,0.34,,ItauUruguay,,Cancelled,MAKE_TAKE,2022-08-04 18:07:08,2022-08-04T15:07:08.000000-0300,15,2022-08,2022,4,2022-08-04T00:00:00.000,434.47,0.34,,41.0,17813.27,434.47,0.34,183.28333333333333,true,107
20388574807329214464,11388502319157460992,Sell,USDT,UYU,40000.0,43.0,930.23,,0.74,,,,Cancelled,MAKE_TAKE,2022-08-04 18:24:18,2022-08-04T15:24:18.000000-0300,15,2022-08,2022,4,2022-08-04T00:00:00.000,930.23,0.74,,43.0,40000.0,930.2325581395348,0.74,17.166666666666668,false,107
20388967505448120320,11387665887661199360,Sell,USDT,USD,350.0,1.038,337.18,,0.35,,,,Cancelled,MAKE_TAKE,2022-08-05 20:24:44,2022-08-05T17:24:44.000000-0300,17,2022-08,2022,5,2022-08-05T00:00:00.000,337.18,0.35,,1.038,350.0,350.0,0.35,1560.4333333333334,true,108
20389248838360170496,11387665887661199360,Sell,USDT,USD,900.0,1.039,866.21,,0.9,,,,Cancelled,MAKE_TAKE,2022-08-06 15:02:39,2022-08-06T12:02:39.000000-0300,12,2022-08,2022,6,2022-08-06T00:00:00.000,866.21,0.9,,1.039,900.0,900.0,0.9,1117.9166666666667,true,109
20390115071730479104,11390113587555160064,Sell,USDT,UYU,600.0,43.5,13.79,,0.0,,,,Cancelled,MAKE_TAKE,2022-08-09 0:24:45,2022-08-08T21:24:45.000000-0300,21,2022-08,2022,1,2022-08-08T00:00:00.000,13.79,0.0,,43.5,600.0,13.793103448275861,0.0,3442.1,true,110
20390357634309189632,11387665887661199360,Sell,USDT,USD,1500.0,1.038,1445.08,,0.0,,,,Cancelled,MAKE_TAKE,2022-08-09 16:28:36,2022-08-09T13:28:36.000000-0300,13,2022-08,2022,2,2022-08-09T00:00:00.000,1445.08,0.0,,1.038,1500.0,1500.0,0.0,963.85,true,111
20390709559443066880,11390573489240571904,Buy,USDT,USD,76.87,1.0,76.87,1.0,0.0,,ItauUruguay,,Cancelled,MAKE_TAKE,2022-08-10 15:47:02,2022-08-10T12:47:02.000000-0300,12,2022-08,2022,3,2022-08-10T00:00:00.000,76.87,0.0,,1.0,76.87,76.87,0.0,1398.4333333333334,true,112
20391466109528510464,11390722230109315072,Sell,USDT,USD,50.0,1.039,48.12,,0.0,,OcaBlue,,Cancelled,MAKE_TAKE,2022-08-12 17:53:17,2022-08-12T14:53:17.000000-0300,14,2022-08,2022,5,2022-08-12T00:00:00.000,48.12,0.0,,1.039,50.0,50.0,0.0,3006.25,true,113
20392228141431537664,11390722230109315072,Sell,USDT,USD,50.0,1.06,47.16,,0.0,,,,Cancelled,MAKE_TAKE,2022-08-14 20:21:20,2022-08-14T17:21:20.000000-0300,17,2022-08,2022,7,2022-08-14T00:00:00.000,47.16,0.0,,1.06,50.0,50.0,0.0,3028.05,true,114
20393244643075833856,11390573724082466816,Buy,BUSD,USD,2958.0,986.0,3000,1.0,0.0,,ItauUruguay,,Cancelled,MAKE_TAKE,2022-08-17 15:40:33,2022-08-17T12:40:33.000000-0300,12,2022-08,2022,3,2022-08-17T00:00:00.000,3000.0,0.0,,986.0,2958.0,2958.0,0.0,4039.2166666666667,true,115
20393307918098587648,11393263973410082816,Sell,USDT,USD,200.0,1.044,191.57,,0.0,,,,Cancelled,MAKE_TAKE,2022-08-17 19:51:59,2022-08-17T16:51:59.000000-0300,16,2022-08,2022,3,2022-08-17T00:00:00.000,191.57,0.0,,1.044,200.0,200.0,0.0,251.43333333333334,true,116
20393630508793122816,11393263973410082816,Sell,USDT,USD,305.0,1.039,293.55,,0.0,,,,Cancelled,MAKE_TAKE,2022-08-18 17:13:50,2022-08-18T14:13:50.000000-0300,14,2022-08,2022,4,2022-08-18T00:00:00.000,293.55,0.0,,1.039,305.0,305.0,0.0,1281.85,true,117
20393984343696723968,11393263973410082816,Sell,USDT,USD,580.0,1.039,558.22,,0.0,,,,Cancelled,MAKE_TAKE,2022-08-19 16:39:51,2022-08-19T13:39:51.000000-0300,13,2022-08,2022,5,2022-08-19T00:00:00.000,558.22,0.0,,1.039,580.0,580.0,0.0,1406.0166666666667,true,118
20394017205026684928,11393263973410082816,Sell,USDT,USD,2600.0,1.065,2441.31,,0.0,,,,Cancelled,MAKE_TAKE,2022-08-19 18:50:26,2022-08-19T15:50:26.000000-0300,15,2022-08,2022,5,2022-08-19T00:00:00.000,2441.31,0.0,,1.065,2600.0,2600.0,0.0,130.58333333333334,true,119
20394037485936128000,11393263973410082816,Sell,USDT,USD,200.0,1.07,186.91,,0.0,,,,Cancelled,MAKE_TAKE,2022-08-19 20:11:02,2022-08-19T17:11:02.000000-0300,17,2022-08,2022,5,2022-08-19T00:00:00.000,186.91,0.0,,1.07,200.0,200.0,0.0,80.6,true,120
20394346868809388032,11393263973410082816,Sell,USDT,USD,1130.0,1.075,1051.16,,0.0,,,,Cancelled,MAKE_TAKE,2022-08-20 16:40:24,2022-08-20T13:40:24.000000-0300,13,2022-08,2022,6,2022-08-20T00:00:00.000,1051.16,0.0,,1.075,1130.0,1130.0,0.0,1229.3666666666666,true,121
20395460068315226112,11393263973410082816,Sell,USDT,USD,300.0,1.039,288.73,,0.0,,,,Cancelled,MAKE_TAKE,2022-08-23 18:23:51,2022-08-23T15:23:51.000000-0300,15,2022-08,2022,2,2022-08-23T00:00:00.000,288.73,0.0,,1.039,300.0,300.0,0.0,4423.45,true,122
20395859429840990208,11395509587137839104,Sell,USDT,UYU,47436.2,43.4,1093,,0.87,,,,Cancelled,MAKE_TAKE,2022-08-24 20:50:46,2022-08-24T17:50:46.000000-0300,17,2022-08,2022,3,2022-08-24T00:00:00.000,1093.0,0.87,,43.4,47436.2,1093.0,0.87,1586.9166666666667,true,123
20396113632951300096,11393263973410082816,Sell,USDT,USD,107.0,1.07,100,,0.28,,,,Cancelled,MAKE_TAKE,2022-08-25 13:40:53,2022-08-25T10:40:53.000000-0300,10,2022-08,2022,4,2022-08-25T00:00:00.000,100.0,0.28,,1.07,107.0,107.0,0.28,1010.1166666666667,true,124
20396223210162880512,11393263973410082816,Sell,USDT,USD,4140.0,1.035,4000,,11.2,,,,Cancelled,MAKE_TAKE,2022-08-25 20:56:18,2022-08-25T17:56:18.000000-0300,17,2022-08,2022,4,2022-08-25T00:00:00.000,4000.0,11.2,,1.035,4140.0,4140.0,11.2,435.4166666666667,true,125
20396559189770190848,11393263973410082816,Sell,USDT,USD,350.0,1.039,336.86,,0.94,,,,Cancelled,MAKE_TAKE,2022-08-26 19:11:22,2022-08-26T16:11:22.000000-0300,16,2022-08,2022,5,2022-08-26T00:00:00.000,336.86,0.94,,1.039,350.0,350.0,0.94,1335.0666666666666,true,126
20397469609608646656,11393263973410082816,Sell,USDT,USD,110.0,1.075,102.32,,0.28,,,,Cancelled,MAKE_TAKE,2022-08-29 7:29:04,2022-08-29T04:29:04.000000-0300,4,2022-08,2022,1,2022-08-29T00:00:00.000,102.32,0.28,,1.075,110.0,110.0,0.28,3617.7,true,127
20398327761843855360,11398315018961899520,Sell,USDT,USD,478.0,1.049,455.67,,1.27,,,,Cancelled,MAKE_TAKE,2022-08-31 16:19:03,2022-08-31T13:19:03.000000-0300,13,2022-08,2022,3,2022-08-31T00:00:00.000,455.67,1.27,,1.049,478.0,478.0,1.27,3409.983333333333,true,128
20398478338637561856,11398411835926560768,Sell,USDT,USD,108.5,1.085,100,,0.28,,,,Cancelled,MAKE_TAKE,2022-09-01 2:17:23,2022-08-31T23:17:23.000000-0300,23,2022-08,2022,3,2022-08-31T00:00:00.000,100.0,0.28,,1.085,108.5,108.5,0.28,598.3333333333334,true,129
20398804700837146624,11398718149333594112,Sell,USDT,USD,312.0,1.039,300.28,,0.84,,,,Cancelled,MAKE_TAKE,2022-09-01 23:54:14,2022-09-01T20:54:14.000000-0300,20,2022-09,2022,4,2022-09-01T00:00:00.000,300.28,0.84,,1.039,312.0,312.0,0.84,1296.85,true,130
20399434051483672576,11390573489240571904,Buy,USDT,USD,4999.99,995.0,5025.12,1.0,14.07,,ItauUruguay,,Cancelled,MAKE_TAKE,2022-09-03 17:35:03,2022-09-03T14:35:03.000000-0300,14,2022-09,2022,6,2022-09-03T00:00:00.000,5025.12,14.07,,0.995,4999.99,4999.99,14.07,2500.8166666666666,true,131
20400255300008681472,11398411835926560768,Sell,USDT,USD,50.0,1.085,46.08,,0.12,,,,Cancelled,MAKE_TAKE,2022-09-05 23:58:24,2022-09-05T20:58:24.000000-0300,20,2022-09,2022,1,2022-09-05T00:00:00.000,46.08,0.12,,1.085,50.0,50.0,0.12,3263.35,true,132
20400259304938790912,11400225397128634368,Sell,USDT,UYU,25000.0,43.44,575.5,,0.46,,,,Cancelled,MAKE_TAKE,2022-09-06 0:14:18,2022-09-05T21:14:18.000000-0300,21,2022-09,2022,1,2022-09-05T00:00:00.000,575.5,0.46,,43.44,25000.0,575.5064456721916,0.46,15.9,false,132
20400532236506021888,11400157051128647680,Sell,USDT,USD,390.0,1.039,375.36,,01.05,,,,Cancelled,MAKE_TAKE,2022-09-06 18:18:50,2022-09-06T15:18:50.000000-0300,15,2022-09,2022,2,2022-09-06T00:00:00.000,375.36,1.05,,1.039,390.0,390.0,1.05,1084.5333333333333,true,133
20401241817057124352,11400977182153748480,Sell,USDT,UYU,6000.0,43.14,139.08,,0.11,,RedPagos,,Cancelled,MAKE_TAKE,2022-09-08 17:18:28,2022-09-08T14:18:28.000000-0300,14,2022-09,2022,4,2022-09-08T00:00:00.000,139.08,0.11,,43.14,6000.0,139.08205841446454,0.11,2819.633333333333,true,134
20401327456059596800,11401276101735002112,Sell,USDT,USD,2500.0,1.065,2347.41,,6.57,,,,Cancelled,MAKE_TAKE,2022-09-08 22:58:46,2022-09-08T19:58:46.000000-0300,19,2022-09,2022,4,2022-09-08T00:00:00.000,2347.41,6.57,,1.065,2500.0,2500.0,6.57,340.3,true,135
20401372598338695168,11401276101735002112,Sell,USDT,USD,100.0,1.065,93.89,,0.26,,,,Cancelled,MAKE_TAKE,2022-09-09 1:58:08,2022-09-08T22:58:08.000000-0300,22,2022-09,2022,4,2022-09-08T00:00:00.000,93.89,0.26,,1.065,100.0,100.0,0.26,179.36666666666667,true,136
20401943960545579008,11400977182153748480,Sell,USDT,UYU,4500.0,43.4,103.68,,0.08,,,,Cancelled,MAKE_TAKE,2022-09-10 15:48:32,2022-09-10T12:48:32.000000-0300,12,2022-09,2022,6,2022-09-10T00:00:00.000,103.68,0.08,,43.4,4500.0,103.68663594470047,0.08,2270.4,true,137
20401984120405647360,11401662354461347840,Sell,USDT,USD,1059.67,1.065,995,,2.78,,,,Cancelled,MAKE_TAKE,2022-09-10 18:28:06,2022-09-10T15:28:06.000000-0300,15,2022-09,2022,6,2022-09-10T00:00:00.000,995.0,2.78,,1.065,1059.67,1059.67,2.78,159.56666666666666,true,138
20403005530932342784,11401276101735002112,Sell,USDT,USD,70.0,1.085,64.51,,0.18,,CashDeposit,,Cancelled,MAKE_TAKE,2022-09-13 14:06:50,2022-09-13T11:06:50.000000-0300,11,2022-09,2022,2,2022-09-13T00:00:00.000,64.51,0.18,,1.085,70.0,70.0,0.18,4058.733333333333,true,139
20403032632138125312,11400977182153748480,Sell,USDT,UYU,17000.0,43.12,394.24,,0.31,,,,Cancelled,MAKE_TAKE,2022-09-13 15:54:31,2022-09-13T12:54:31.000000-0300,12,2022-09,2022,2,2022-09-13T00:00:00.000,394.24,0.31,,43.12,17000.0,394.24860853432284,0.31,107.68333333333334,true,140
20403048170030546944,11402205056288542720,Sell,USDT,USD,150.0,1.039,144.36,,0.4,,,,Cancelled,MAKE_TAKE,2022-09-13 16:56:16,2022-09-13T13:56:16.000000-0300,13,2022-09,2022,2,2022-09-13T00:00:00.000,144.36,0.4,,1.039,150.0,150.0,0.4,61.75,true,141
20403051734840369152,11401276101735002112,Sell,USDT,USD,135.0,1.085,124.42,,0.34,,,,Cancelled,MAKE_TAKE,2022-09-13 17:10:26,2022-09-13T14:10:26.000000-0300,14,2022-09,2022,2,2022-09-13T00:00:00.000,124.42,0.34,,1.085,135.0,135.0,0.34,14.166666666666666,false,141
20403182647573782528,11400977182153748480,Sell,USDT,UYU,10000.0,42.98,232.66,,0.18,,,,Cancelled,MAKE_TAKE,2022-09-14 1:50:38,2022-09-13T22:50:38.000000-0300,22,2022-09,2022,2,2022-09-13T00:00:00.000,232.66,0.18,,42.98,10000.0,232.66635644485808,0.18,520.2,true,142
20403353242297847808,11400977182153748480,Sell,USDT,UYU,15241.0,43.3,351.98,,0.28,,,,Cancelled,MAKE_TAKE,2022-09-14 13:08:31,2022-09-14T10:08:31.000000-0300,10,2022-09,2022,3,2022-09-14T00:00:00.000,351.98,0.28,,43.3,15241.0,351.986143187067,0.28,677.8833333333333,true,143
20403402090896707584,11400977182153748480,Sell,USDT,UYU,61000.0,43.5,1402.29,,1.12,,,,Cancelled,MAKE_TAKE,2022-09-14 16:22:37,2022-09-14T13:22:37.000000-0300,13,2022-09,2022,3,2022-09-14T00:00:00.000,1402.29,1.12,,43.5,61000.0,1402.2988505747126,1.12,194.1,true,144
20403408332321574912,11402205056288542720,Sell,USDT,USD,300.0,1.039,288.73,,0.8,,,,Cancelled,MAKE_TAKE,2022-09-14 16:47:25,2022-09-14T13:47:25.000000-0300,13,2022-09,2022,3,2022-09-14T00:00:00.000,288.73,0.8,,1.039,300.0,300.0,0.8,24.8,false,144
20403483729563664384,11402205056288542720,Sell,USDT,USD,197.0,1.039,189.6,,0.53,,,,Cancelled,MAKE_TAKE,2022-09-14 21:47:01,2022-09-14T18:47:01.000000-0300,18,2022-09,2022,3,2022-09-14T00:00:00.000,189.6,0.53,,1.039,197.0,197.0,0.53,299.6,true,145
20403753272002220032,11402205056288542720,Sell,USDT,USD,1000.0,1.039,962.46,,2.69,,,,Cancelled,MAKE_TAKE,2022-09-15 15:38:05,2022-09-15T12:38:05.000000-0300,12,2022-09,2022,4,2022-09-15T00:00:00.000,962.46,2.69,,1.039,1000.0,1000.0,2.69,1071.0666666666666,true,146
