session_id,num_operations,total_volume,avg_volume_per_op,total_quantity,session_start,session_end,unique_counterparties,dominant_fiat,dominant_asset,duration_minutes,operations_per_hour,volume_per_minute
874,1,480.78,480.78,480.3,2024-05-21T16:39:06.000000-0300,2024-05-21T16:39:06.000000-0300,1,USD,USDT,0.0,100.0,48077.99999999999
875,1,500.0,500.0,471.69,2024-05-21T21:03:22.000000-0300,2024-05-21T21:03:22.000000-0300,1,USD,USDT,0.0,100.0,50000.0
876,1,1250.0,1250.0,1179.24,2024-05-22T09:11:20.000000-0300,2024-05-22T09:11:20.000000-0300,1,USD,USDT,0.0,100.0,125000.0
877,1,1095.0,1095.0,1033.01,2024-05-22T13:57:17.000000-0300,2024-05-22T13:57:17.000000-0300,1,USD,USDT,0.0,100.0,109500.0
878,1,700.0,700.0,660.37,2024-05-22T18:26:06.000000-0300,2024-05-22T18:26:06.000000-0300,1,USD,USDT,0.0,100.0,70000.0
879,1,400.0,400.0,377.35,2024-05-22T21:20:25.000000-0300,2024-05-22T21:20:25.000000-0300,1,USD,USDT,0.0,100.0,40000.0
880,1,1040.0,1040.0,981.13,2024-05-23T07:49:03.000000-0300,2024-05-23T07:49:03.000000-0300,1,USD,USDT,0.0,100.0,104000.0
881,1,1500.0,1500.0,1415.09,2024-05-23T16:47:43.000000-0300,2024-05-23T16:47:43.000000-0300,1,USD,USDT,0.0,100.0,150000.0
882,1,1150.0,1150.0,1084.9,2024-05-25T18:36:38.000000-0300,2024-05-25T18:36:38.000000-0300,1,USD,USDT,0.0,100.0,115000.0
883,1,424.0,424.0,400.0,2024-05-27T13:33:37.000000-0300,2024-05-27T13:33:37.000000-0300,1,USD,USDT,0.0,100.0,42400.0
884,1,500.0,500.0,471.69,2024-05-28T04:11:16.000000-0300,2024-05-28T04:11:16.000000-0300,1,USD,USDT,0.0,100.0,50000.0
885,1,600.0,600.0,566.03,2024-05-30T05:13:15.000000-0300,2024-05-30T05:13:15.000000-0300,1,USD,USDT,0.0,100.0,60000.0
886,1,2120.0,2120.0,2000.0,2024-05-30T15:37:58.000000-0300,2024-05-30T15:37:58.000000-0300,1,USD,USDT,0.0,100.0,212000.0
887,2,2140.0,1070.0,2018.86,2024-05-31T10:57:38.000000-0300,2024-05-31T11:08:08.000000-0300,1,USD,USDT,10.5,11.428571428571429,203.8095238095238
888,1,800.0,800.0,754.71,2024-05-31T12:49:24.000000-0300,2024-05-31T12:49:24.000000-0300,1,USD,USDT,0.0,100.0,80000.0
889,1,500.0,500.0,471.69,2024-05-31T13:48:40.000000-0300,2024-05-31T13:48:40.000000-0300,1,USD,USDT,0.0,100.0,50000.0
890,1,501.0,501.0,472.64,2024-06-02T13:18:40.000000-0300,2024-06-02T13:18:40.000000-0300,1,USD,USDT,0.0,100.0,50100.0
891,1,2500.0,2500.0,2358.49,2024-06-02T15:11:04.000000-0300,2024-06-02T15:11:04.000000-0300,1,USD,USDT,0.0,100.0,250000.0
892,1,2600.0,2600.0,2452.83,2024-06-03T10:01:57.000000-0300,2024-06-03T10:01:57.000000-0300,1,USD,USDT,0.0,100.0,260000.0
893,1,1110.04,1110.04,1119.0,2024-06-03T23:29:11.000000-0300,2024-06-03T23:29:11.000000-0300,1,USD,USDT,0.0,100.0,111004.0
894,1,1000.0,1000.0,943.39,2024-06-04T13:06:04.000000-0300,2024-06-04T13:06:04.000000-0300,1,USD,USDT,0.0,100.0,100000.0
895,1,1000.0,1000.0,943.39,2024-06-04T16:53:10.000000-0300,2024-06-04T16:53:10.000000-0300,1,USD,USDT,0.0,100.0,100000.0
896,1,1300.0,1300.0,1226.41,2024-06-05T16:54:09.000000-0300,2024-06-05T16:54:09.000000-0300,1,USD,USDT,0.0,100.0,130000.0
897,1,500.0,500.0,471.69,2024-06-06T10:37:38.000000-0300,2024-06-06T10:37:38.000000-0300,1,USD,USDT,0.0,100.0,50000.0
898,1,1500.0,1500.0,1415.09,2024-06-06T14:01:57.000000-0300,2024-06-06T14:01:57.000000-0300,1,USD,USDT,0.0,100.0,150000.0
899,1,449.0,449.0,423.58,2024-06-08T22:07:19.000000-0300,2024-06-08T22:07:19.000000-0300,1,USD,USDT,0.0,100.0,44900.0
900,1,424.0,424.0,400.0,2024-06-10T15:28:27.000000-0300,2024-06-10T15:28:27.000000-0300,1,USD,USDT,0.0,100.0,42400.0
901,1,400.0,400.0,377.35,2024-06-11T13:46:28.000000-0300,2024-06-11T13:46:28.000000-0300,1,USD,USDT,0.0,100.0,40000.0
902,1,1000.0,1000.0,943.39,2024-06-14T15:50:13.000000-0300,2024-06-14T15:50:13.000000-0300,1,USD,USDT,0.0,100.0,100000.0
903,1,6342.24,6342.24,5983.24,2024-06-15T15:27:46.000000-0300,2024-06-15T15:27:46.000000-0300,1,USD,USDT,0.0,100.0,634224.0
904,1,800.0,800.0,754.71,2024-07-10T15:11:24.000000-0300,2024-07-10T15:11:24.000000-0300,1,USD,USDT,0.0,100.0,80000.0
905,1,318.5,318.5,300.47,2024-07-11T03:43:19.000000-0300,2024-07-11T03:43:19.000000-0300,1,USD,USDT,0.0,100.0,31850.0
906,1,300.0,300.0,283.01,2024-07-13T05:51:34.000000-0300,2024-07-13T05:51:34.000000-0300,1,USD,USDT,0.0,100.0,30000.0
907,1,2000.0,2000.0,1886.79,2024-07-13T10:54:34.000000-0300,2024-07-13T10:54:34.000000-0300,1,USD,USDT,0.0,100.0,200000.0
908,1,365.0,365.0,344.33,2024-07-13T13:30:06.000000-0300,2024-07-13T13:30:06.000000-0300,1,USD,USDT,0.0,100.0,36500.0
909,1,300.0,300.0,283.01,2024-07-13T17:39:34.000000-0300,2024-07-13T17:39:34.000000-0300,1,USD,USDT,0.0,100.0,30000.0
910,1,500.0,500.0,471.69,2024-07-13T20:50:55.000000-0300,2024-07-13T20:50:55.000000-0300,1,USD,USDT,0.0,100.0,50000.0
911,1,500.0,500.0,471.69,2024-07-14T17:33:24.000000-0300,2024-07-14T17:33:24.000000-0300,1,USD,USDT,0.0,100.0,50000.0
912,1,300.0,300.0,283.01,2024-07-14T21:50:05.000000-0300,2024-07-14T21:50:05.000000-0300,1,USD,USDT,0.0,100.0,30000.0
913,1,333.9,333.9,315.0,2024-07-17T10:49:15.000000-0300,2024-07-17T10:49:15.000000-0300,1,USD,USDT,0.0,100.0,33390.0
914,1,500.0,500.0,471.69,2024-07-17T17:13:49.000000-0300,2024-07-17T17:13:49.000000-0300,1,USD,USDT,0.0,100.0,50000.0
915,2,1200.0,600.0,1132.06,2024-07-19T15:01:16.000000-0300,2024-07-19T15:02:09.000000-0300,1,USD,USDT,0.8833333333333333,135.8490566037736,1358.4905660377358
916,1,350.0,350.0,330.18,2024-07-21T22:40:01.000000-0300,2024-07-21T22:40:01.000000-0300,1,USD,USDT,0.0,100.0,35000.0
917,1,1500.0,1500.0,1415.09,2024-07-28T06:18:20.000000-0300,2024-07-28T06:18:20.000000-0300,1,USD,USDT,0.0,100.0,150000.0
918,1,300.0,300.0,283.01,2024-08-05T19:51:40.000000-0300,2024-08-05T19:51:40.000000-0300,1,USD,USDT,0.0,100.0,30000.0
919,1,300.0,300.0,283.01,2024-08-07T17:42:06.000000-0300,2024-08-07T17:42:06.000000-0300,1,USD,USDT,0.0,100.0,30000.0
920,1,400.0,400.0,377.35,2024-08-07T23:20:38.000000-0300,2024-08-07T23:20:38.000000-0300,1,USD,USDT,0.0,100.0,40000.0
921,2,600.0,300.0,566.02,2024-08-08T01:09:33.000000-0300,2024-08-08T01:28:27.000000-0300,1,USD,USDT,18.9,6.349206349206351,31.746031746031747
922,1,3114.0,3114.0,2937.73,2024-08-08T11:08:58.000000-0300,2024-08-08T11:08:58.000000-0300,1,USD,USDT,0.0,100.0,311400.0
923,1,1000.0,1000.0,943.39,2024-08-08T20:07:44.000000-0300,2024-08-08T20:07:44.000000-0300,1,USD,USDT,0.0,100.0,100000.0
924,1,2000.0,2000.0,1886.79,2024-08-12T23:13:51.000000-0300,2024-08-12T23:13:51.000000-0300,1,USD,USDT,0.0,100.0,200000.0
925,1,300.0,300.0,283.01,2024-08-13T00:38:12.000000-0300,2024-08-13T00:38:12.000000-0300,1,USD,USDT,0.0,100.0,30000.0
926,1,500.0,500.0,471.69,2024-08-17T01:18:34.000000-0300,2024-08-17T01:18:34.000000-0300,1,USD,USDT,0.0,100.0,50000.0
927,2,54250.0,27125.0,1198.8899999999999,2025-03-11T15:22:52.000000-0300,2025-03-11T15:26:49.000000-0300,2,UYU,USDT,3.9499999999999997,30.37974683544304,13734.177215189875
928,2,11000.0,5500.0,243.07999999999998,2025-03-11T16:15:26.000000-0300,2025-03-11T16:32:56.000000-0300,2,UYU,USDT,17.5,6.857142857142857,628.5714285714286
929,4,71762.4,17940.6,1587.8899999999999,2025-03-11T17:21:27.000000-0300,2025-03-11T18:12:19.000000-0300,1,UYU,USDT,50.86666666666667,4.71821756225426,1410.794233289646
930,5,65462.0,13092.4,1449.86,2025-03-11T18:46:43.000000-0300,2025-03-11T19:55:32.000000-0300,2,UYU,USDT,68.81666666666666,4.359409057883266,951.2521191571809
931,4,151250.0,37812.5,3331.4900000000002,2025-03-11T20:52:06.000000-0300,2025-03-11T21:23:33.000000-0300,2,UYU,USDT,31.45,7.631160572337043,4809.220985691574
932,1,19350.0,19350.0,427.62,2025-03-12T14:27:01.000000-0300,2025-03-12T14:27:01.000000-0300,1,UYU,USDT,0.0,100.0,1935000.0
933,1,20843.07,20843.07,462.05,2025-03-12T15:38:05.000000-0300,2025-03-12T15:38:05.000000-0300,1,UYU,USDT,0.0,100.0,2084307.0
934,1,7700.0,7700.0,170.16,2025-03-12T16:33:45.000000-0300,2025-03-12T16:33:45.000000-0300,1,UYU,USDT,0.0,100.0,770000.0
935,2,67690.0,33845.0,1495.9,2025-03-12T18:50:41.000000-0300,2025-03-12T19:07:44.000000-0300,1,UYU,USDT,17.05,7.038123167155425,3970.0879765395894
936,1,22000.0,22000.0,485.65,2025-03-12T22:06:38.000000-0300,2025-03-12T22:06:38.000000-0300,1,UYU,USDT,0.0,100.0,2200000.0
937,1,40000.0,40000.0,885.93,2025-03-13T10:17:02.000000-0300,2025-03-13T10:17:02.000000-0300,1,UYU,USDT,0.0,100.0,4000000.0
938,2,20000.0,10000.0,444.44,2025-03-13T14:05:31.000000-0300,2025-03-13T14:34:14.000000-0300,1,UYU,USDT,28.716666666666665,4.178757980266976,696.4596633778294
939,3,36697.68,12232.56,815.8599999999999,2025-03-13T15:32:03.000000-0300,2025-03-13T15:34:51.000000-0300,2,UYU,USDT,2.8,64.28571428571429,13106.314285714287
940,1,4000.0,4000.0,88.92,2025-03-13T18:33:00.000000-0300,2025-03-13T18:33:00.000000-0300,1,UYU,USDT,0.0,100.0,400000.0
941,1,9550.0,9550.0,212.93,2025-03-13T19:44:46.000000-0300,2025-03-13T19:44:46.000000-0300,1,UYU,USDT,0.0,100.0,955000.0
942,3,20040.0,6680.0,445.33000000000004,2025-03-13T22:27:21.000000-0300,2025-03-13T22:29:30.000000-0300,1,UYU,USDT,2.15,83.72093023255815,9320.93023255814
943,1,10521.0,10521.0,234.06,2025-03-14T17:20:41.000000-0300,2025-03-14T17:20:41.000000-0300,1,UYU,USDT,0.0,100.0,1052100.0
944,1,30000.0,30000.0,667.4,2025-03-14T19:46:04.000000-0300,2025-03-14T19:46:04.000000-0300,1,UYU,USDT,0.0,100.0,3000000.0
945,1,8515.0,8515.0,187.14,2025-03-14T21:49:35.000000-0300,2025-03-14T21:49:35.000000-0300,1,UYU,USDT,0.0,100.0,851500.0
946,3,66782.43,22260.809999999998,1481.09,2025-03-15T16:49:20.000000-0300,2025-03-15T17:31:15.000000-0300,1,UYU,USDT,41.916666666666664,4.294234592445329,1593.2190059642146
947,1,21941.6,21941.6,487.05,2025-03-15T22:29:48.000000-0300,2025-03-15T22:29:48.000000-0300,1,UYU,USDT,0.0,100.0,2194160.0
948,1,12000.0,12000.0,266.96,2025-03-16T14:04:52.000000-0300,2025-03-16T14:04:52.000000-0300,1,UYU,USDT,0.0,100.0,1200000.0
949,1,26000.0,26000.0,578.42,2025-03-16T15:38:04.000000-0300,2025-03-16T15:38:04.000000-0300,1,UYU,USDT,0.0,100.0,2600000.0
950,1,21845.7,21845.7,486.0,2025-03-16T17:26:51.000000-0300,2025-03-16T17:26:51.000000-0300,1,UYU,USDT,0.0,100.0,2184570.0
951,1,7500.0,7500.0,167.48,2025-03-17T12:22:01.000000-0300,2025-03-17T12:22:01.000000-0300,1,UYU,USDT,0.0,100.0,750000.0
952,1,22391.92,22391.92,501.05,2025-03-17T14:39:18.000000-0300,2025-03-17T14:39:18.000000-0300,1,UYU,USDT,0.0,100.0,2239192.0
953,1,4020.73,4020.73,90.05,2025-03-17T15:39:38.000000-0300,2025-03-17T15:39:38.000000-0300,1,UYU,USDT,0.0,100.0,402073.0
954,1,20000.0,20000.0,447.92,2025-03-17T16:21:49.000000-0300,2025-03-17T16:21:49.000000-0300,1,UYU,USDT,0.0,100.0,2000000.0
955,3,74504.94,24834.98,3617.8,2025-03-17T18:14:40.000000-0300,2025-03-17T18:44:36.000000-0300,1,UYU,USDT,29.933333333333334,6.013363028953229,2489.029175946548
956,1,62000.0,62000.0,1388.88,2025-03-17T20:13:36.000000-0300,2025-03-17T20:13:36.000000-0300,1,UYU,USDT,0.0,100.0,6200000.0
957,2,62498.23,31249.115,1400.05,2025-03-17T20:43:59.000000-0300,2025-03-17T21:13:20.000000-0300,1,UYU,USDT,29.349999999999998,4.088586030664396,2129.411584327087
958,3,71000.0,23666.666666666668,1586.58,2025-03-18T12:17:57.000000-0300,2025-03-18T12:33:03.000000-0300,1,UYU,USDT,15.1,11.920529801324504,4701.986754966888
959,1,31292.23,31292.23,700.05,2025-03-18T13:14:24.000000-0300,2025-03-18T13:14:24.000000-0300,1,UYU,USDT,0.0,100.0,3129223.0
960,1,4000.0,4000.0,89.58,2025-03-18T13:49:52.000000-0300,2025-03-18T13:49:52.000000-0300,1,UYU,USDT,0.0,100.0,400000.0
961,1,88000.0,88000.0,1970.88,2025-03-18T15:13:04.000000-0300,2025-03-18T15:13:04.000000-0300,1,UYU,USDT,0.0,100.0,8800000.0
962,2,24797.359999999997,12398.679999999998,3472.1000000000004,2025-03-18T17:24:50.000000-0300,2025-03-18T17:45:54.000000-0300,1,USD,USDT,21.066666666666666,5.69620253164557,1177.0898734177215
963,7,97916.78,13988.111428571428,2203.34,2025-03-18T18:46:12.000000-0300,2025-03-18T20:14:51.000000-0300,2,UYU,USDT,88.65,4.737732656514383,1104.5322053017483
964,2,53000.0,26500.0,1192.34,2025-03-19T13:40:36.000000-0300,2025-03-19T13:43:45.000000-0300,1,UYU,USDT,3.15,38.095238095238095,16825.396825396827
965,1,18000.0,18000.0,402.68,2025-03-19T16:58:59.000000-0300,2025-03-19T16:58:59.000000-0300,1,UYU,USDT,0.0,100.0,1800000.0
966,1,62000.0,62000.0,1387.02,2025-03-19T19:29:37.000000-0300,2025-03-19T19:29:37.000000-0300,1,UYU,USDT,0.0,100.0,6200000.0
967,1,22200.0,22200.0,501.24,2025-03-20T16:12:07.000000-0300,2025-03-20T16:12:07.000000-0300,1,UYU,USDT,0.0,100.0,2220000.0
968,3,23201.9,7733.966666666667,524.1,2025-03-20T21:56:36.000000-0300,2025-03-20T22:29:30.000000-0300,1,UYU,USDT,32.9,5.47112462006079,705.2249240121581
969,1,21500.0,21500.0,486.53,2025-03-21T12:45:48.000000-0300,2025-03-21T12:45:48.000000-0300,1,UYU,USDT,0.0,100.0,2150000.0
970,2,16000.0,8000.0,362.14,2025-03-21T16:04:09.000000-0300,2025-03-21T16:12:01.000000-0300,2,UYU,USDT,7.866666666666666,15.254237288135595,2033.898305084746
971,1,5000.0,5000.0,112.86,2025-03-21T20:30:58.000000-0300,2025-03-21T20:30:58.000000-0300,1,UYU,USDT,0.0,100.0,500000.0
972,1,4430.0,4430.0,100.0,2025-03-21T21:07:06.000000-0300,2025-03-21T21:07:06.000000-0300,1,UYU,USDT,0.0,100.0,443000.0
973,1,20000.0,20000.0,451.46,2025-03-21T21:43:56.000000-0300,2025-03-21T21:43:56.000000-0300,1,UYU,USDT,0.0,100.0,2000000.0
974,2,26410.0,13205.0,596.15,2025-03-21T22:25:33.000000-0300,2025-03-21T22:26:10.000000-0300,2,UYU,USDT,0.6166666666666667,194.59459459459458,42827.02702702703
975,1,22850.24,22850.24,510.05,2025-03-22T12:00:08.000000-0300,2025-03-22T12:00:08.000000-0300,1,UYU,USDT,0.0,100.0,2285024.0
976,1,15000.0,15000.0,337.83,2025-03-24T13:23:50.000000-0300,2025-03-24T13:23:50.000000-0300,1,UYU,USDT,0.0,100.0,1500000.0
977,1,20858.0,20858.0,460.44,2025-03-24T16:40:50.000000-0300,2025-03-24T16:40:50.000000-0300,1,UYU,USDT,0.0,100.0,2085800.0
978,3,26099.5,8699.833333333334,586.49,2025-03-25T17:06:31.000000-0300,2025-03-25T17:24:44.000000-0300,3,UYU,USDT,18.216666666666665,9.88106129917658,1432.7264409881063
979,1,20350.0,20350.0,457.3,2025-03-25T18:37:06.000000-0300,2025-03-25T18:37:06.000000-0300,1,UYU,USDT,0.0,100.0,2035000.0
980,1,21789.0,21789.0,491.29,2025-03-25T20:00:18.000000-0300,2025-03-25T20:00:18.000000-0300,1,UYU,USDT,0.0,100.0,2178900.0
981,1,13800.0,13800.0,308.86,2025-03-25T22:31:22.000000-0300,2025-03-25T22:31:22.000000-0300,1,UYU,USDT,0.0,100.0,1380000.0
982,1,105.68,105.68,104.95,2025-03-26T18:18:56.000000-0300,2025-03-26T18:18:56.000000-0300,1,USD,USDT,0.0,100.0,10568.0
983,1,191.18,191.18,190.41,2025-03-27T19:03:23.000000-0300,2025-03-27T19:03:23.000000-0300,1,USD,USDT,0.0,100.0,19118.0
984,1,216.45,216.45,214.95,2025-03-28T16:37:54.000000-0300,2025-03-28T16:37:54.000000-0300,1,USD,USDT,0.0,100.0,21645.0
985,1,250.76,250.76,249.02,2025-03-28T17:59:36.000000-0300,2025-03-28T17:59:36.000000-0300,1,USD,USDT,0.0,100.0,25076.0
986,1,53198.21,53198.21,1200.05,2025-03-29T15:40:10.000000-0300,2025-03-29T15:40:10.000000-0300,1,UYU,USDT,0.0,100.0,5319821.0
987,1,55377.21,55377.21,1250.05,2025-03-29T20:02:22.000000-0300,2025-03-29T20:02:22.000000-0300,1,UYU,USDT,0.0,100.0,5537721.0
988,1,22379.82,22379.82,504.05,2025-03-30T20:44:27.000000-0300,2025-03-30T20:44:27.000000-0300,1,UYU,USDT,0.0,100.0,2237982.0
989,1,150.0,150.0,145.06,2025-03-31T12:38:15.000000-0300,2025-03-31T12:38:15.000000-0300,1,USD,USDT,0.0,100.0,15000.0
990,7,90806.41,12972.344285714285,3942.4800000000005,2025-03-31T14:45:57.000000-0300,2025-03-31T16:16:29.000000-0300,6,UYU,USDT,90.53333333333333,4.639175257731958,1003.0163107511046
991,2,39900.0,19950.0,898.8399999999999,2025-03-31T17:56:27.000000-0300,2025-03-31T18:06:52.000000-0300,2,UYU,USDT,10.416666666666666,11.52,3830.4
992,2,71139.48999999999,35569.744999999995,1602.6,2025-03-31T18:55:38.000000-0300,2025-03-31T19:04:01.000000-0300,2,UYU,USDT,8.383333333333333,14.314115308151093,8485.823856858846
993,1,15000.0,15000.0,337.91,2025-03-31T20:02:31.000000-0300,2025-03-31T20:02:31.000000-0300,1,UYU,USDT,0.0,100.0,1500000.0
994,1,22420.0,22420.0,501.34,2025-04-01T12:54:53.000000-0300,2025-04-01T12:54:53.000000-0300,1,UYU,USDT,0.0,100.0,2242000.0
995,1,4000.0,4000.0,89.78,2025-04-01T14:02:36.000000-0300,2025-04-01T14:02:36.000000-0300,1,UYU,USDT,0.0,100.0,400000.0
996,1,4000.0,4000.0,90.0,2025-04-01T15:32:54.000000-0300,2025-04-01T15:32:54.000000-0300,1,UYU,USDT,0.0,100.0,400000.0
997,1,53746.98,53746.98,1201.05,2025-04-01T18:42:36.000000-0300,2025-04-01T18:42:36.000000-0300,1,UYU,USDT,0.0,100.0,5374698.0
998,1,53674.92,53674.92,1201.05,2025-04-01T19:59:11.000000-0300,2025-04-01T19:59:11.000000-0300,1,UYU,USDT,0.0,100.0,5367492.0
999,1,20310.23,20310.23,453.05,2025-04-02T13:05:17.000000-0300,2025-04-02T13:05:17.000000-0300,1,UYU,USDT,0.0,100.0,2031023.0
1000,1,7630.0,7630.0,170.19,2025-04-02T13:41:18.000000-0300,2025-04-02T13:41:18.000000-0300,1,UYU,USDT,0.0,100.0,763000.0
1001,1,5859.0,5859.0,130.75,2025-04-02T14:55:13.000000-0300,2025-04-02T14:55:13.000000-0300,1,UYU,USDT,0.0,100.0,585900.0
1002,1,4900.0,4900.0,109.47,2025-04-02T15:59:26.000000-0300,2025-04-02T15:59:26.000000-0300,1,UYU,USDT,0.0,100.0,490000.0
1003,4,92914.69,23228.6725,2061.06,2025-04-02T18:58:01.000000-0300,2025-04-02T19:44:41.000000-0300,2,UYU,USDT,46.666666666666664,5.142857142857143,1991.0290714285716
1004,2,19704.85,9852.425,436.79,2025-04-02T20:37:44.000000-0300,2025-04-02T21:07:41.000000-0300,2,UYU,USDT,29.95,4.006677796327212,657.9248747913189
1005,1,10982.25,10982.25,244.05,2025-04-02T22:05:36.000000-0300,2025-04-02T22:05:36.000000-0300,1,UYU,USDT,0.0,100.0,1098225.0
1006,1,13000.0,13000.0,288.95,2025-04-02T22:48:07.000000-0300,2025-04-02T22:48:07.000000-0300,1,UYU,USDT,0.0,100.0,1300000.0
1007,2,14822.0,7411.0,332.77,2025-04-03T14:08:40.000000-0300,2025-04-03T14:09:20.000000-0300,2,UYU,USDT,0.6666666666666666,180.00000000000003,22233.0
1008,5,52567.22,10513.444,1179.95,2025-04-03T15:53:42.000000-0300,2025-04-03T16:43:49.000000-0300,4,UYU,USDT,50.11666666666667,5.986032590621882,1048.896973727968
1009,1,30000.0,30000.0,657.89,2025-04-04T15:27:14.000000-0300,2025-04-04T15:27:14.000000-0300,1,UYU,USDT,0.0,100.0,3000000.0
1010,1,46100.0,46100.0,1010.96,2025-04-04T16:08:00.000000-0300,2025-04-04T16:08:00.000000-0300,1,UYU,USDT,0.0,100.0,4610000.0
1011,1,5500.0,5500.0,120.61,2025-04-04T19:59:21.000000-0300,2025-04-04T19:59:21.000000-0300,1,UYU,USDT,0.0,100.0,550000.0
1012,1,4562.28,4562.28,100.05,2025-04-04T22:29:44.000000-0300,2025-04-04T22:29:44.000000-0300,1,UYU,USDT,0.0,100.0,456227.99999999994
1013,1,13000.0,13000.0,283.22,2025-04-05T16:15:19.000000-0300,2025-04-05T16:15:19.000000-0300,1,UYU,USDT,0.0,100.0,1300000.0
1014,1,4000.0,4000.0,87.16,2025-04-05T19:26:02.000000-0300,2025-04-05T19:26:02.000000-0300,1,UYU,USDT,0.0,100.0,400000.0
1015,1,5563.11,5563.11,120.05,2025-04-06T17:18:37.000000-0300,2025-04-06T17:18:37.000000-0300,1,UYU,USDT,0.0,100.0,556311.0
1016,8,132459.71000000002,16557.463750000003,2858.42,2025-04-06T17:48:48.000000-0300,2025-04-06T19:16:47.000000-0300,4,UYU,USDT,87.98333333333333,5.455578708088653,1505.509111574162
1017,1,55092.97,55092.97,1185.05,2025-04-07T15:11:25.000000-0300,2025-04-07T15:11:25.000000-0300,1,UYU,USDT,0.0,100.0,5509297.0
1018,1,15000.0,15000.0,322.65,2025-04-07T16:26:03.000000-0300,2025-04-07T16:26:03.000000-0300,1,UYU,USDT,0.0,100.0,1500000.0
1019,6,199585.08000000002,33264.18,4248.3,2025-04-08T16:36:02.000000-0300,2025-04-08T17:27:14.000000-0300,6,UYU,USDT,51.2,7.031249999999999,3898.14609375
1020,3,131105.0,43701.666666666664,2791.3199999999997,2025-04-08T18:31:05.000000-0300,2025-04-08T19:07:38.000000-0300,3,UYU,USDT,36.55,4.924760601915185,3587.0041039671687
1021,1,10000.0,10000.0,213.35,2025-04-08T20:01:03.000000-0300,2025-04-08T20:01:03.000000-0300,1,UYU,USDT,0.0,100.0,1000000.0
1022,1,37769.5,37769.5,801.05,2025-04-08T21:38:20.000000-0300,2025-04-08T21:38:20.000000-0300,1,UYU,USDT,0.0,100.0,3776950.0
1023,2,69560.34,34780.17,1486.33,2025-04-09T13:06:49.000000-0300,2025-04-09T13:07:47.000000-0300,2,UYU,USDT,0.9666666666666667,124.13793103448276,71958.9724137931
1024,1,23074.74,23074.74,493.05,2025-04-09T14:14:23.000000-0300,2025-04-09T14:14:23.000000-0300,1,UYU,USDT,0.0,100.0,2307474.0
1025,3,42000.0,14000.0,898.38,2025-04-09T16:00:50.000000-0300,2025-04-09T16:10:14.000000-0300,2,UYU,USDT,9.4,19.148936170212764,4468.085106382979
1026,4,102450.0,25612.5,2192.6,2025-04-09T16:55:24.000000-0300,2025-04-09T17:15:53.000000-0300,4,UYU,USDT,20.483333333333334,11.716842961757525,5001.627339300244
1027,2,95190.36,47595.18,2019.19,2025-04-09T18:26:42.000000-0300,2025-04-09T18:48:08.000000-0300,2,UYU,USDT,21.433333333333334,5.598755832037325,4441.229860031104
1028,3,98691.44,32897.14666666667,2089.1499999999996,2025-04-09T19:18:35.000000-0300,2025-04-09T19:39:01.000000-0300,3,UYU,USDT,20.433333333333334,8.809135399673735,4829.923654159869
1029,2,117510.0,58755.0,2500.21,2025-04-09T20:09:23.000000-0300,2025-04-09T20:15:37.000000-0300,2,UYU,USDT,6.233333333333333,19.25133689839572,18851.87165775401
1030,3,43257.34,14419.113333333333,922.0799999999999,2025-04-09T20:58:43.000000-0300,2025-04-09T21:43:43.000000-0300,3,UYU,USDT,45.0,4.0,961.2742222222222
1031,1,23402.34,23402.34,500.05,2025-04-10T12:09:44.000000-0300,2025-04-10T12:09:44.000000-0300,1,UYU,USDT,0.0,100.0,2340234.0
1032,1,23557.35,23557.35,500.05,2025-04-10T22:05:23.000000-0300,2025-04-10T22:05:23.000000-0300,1,UYU,USDT,0.0,100.0,2355735.0
1033,1,13200.0,13200.0,282.65,2025-04-11T13:29:03.000000-0300,2025-04-11T13:29:03.000000-0300,1,UYU,USDT,0.0,100.0,1320000.0
1034,1,13822.57,13822.57,296.05,2025-04-12T15:55:17.000000-0300,2025-04-12T15:55:17.000000-0300,1,UYU,USDT,0.0,100.0,1382257.0
1035,1,21310.0,21310.0,451.1,2025-04-13T20:18:20.000000-0300,2025-04-13T20:18:20.000000-0300,1,UYU,USDT,0.0,100.0,2131000.0
1036,1,28000.0,28000.0,596.76,2025-04-14T12:12:00.000000-0300,2025-04-14T12:12:00.000000-0300,1,UYU,USDT,0.0,100.0,2800000.0
1037,1,10000.0,10000.0,213.31,2025-04-14T13:01:34.000000-0300,2025-04-14T13:01:34.000000-0300,1,UYU,USDT,0.0,100.0,1000000.0
1038,1,26204.73,26204.73,560.05,2025-04-14T14:30:58.000000-0300,2025-04-14T14:30:58.000000-0300,1,UYU,USDT,0.0,100.0,2620473.0
1039,3,76978.36,25659.453333333335,1646.94,2025-04-14T19:34:29.000000-0300,2025-04-14T19:55:43.000000-0300,3,UYU,USDT,21.233333333333334,8.47723704866562,3625.354474097331
1040,1,33000.0,33000.0,706.03,2025-04-14T20:34:40.000000-0300,2025-04-14T20:34:40.000000-0300,1,UYU,USDT,0.0,100.0,3300000.0
1041,1,13973.32,13973.32,300.05,2025-04-15T12:45:40.000000-0300,2025-04-15T12:45:40.000000-0300,1,UYU,USDT,0.0,100.0,1397332.0
1042,5,30413.920000000002,6082.784000000001,652.8000000000001,2025-04-15T19:27:04.000000-0300,2025-04-15T20:17:25.000000-0300,5,UYU,USDT,50.35,5.9582919563058585,604.050049652433
